doi,doi_url,title
10.1002/mrm.70015,https://doi.org/10.1002/mrm.70015,"Dynamic
                    <scp>pseudo‐continuous arterial spin labeling</scp>
                    angiography using a
                    <scp>3D</scp>
                    ‐radial multi‐spoke
                    <scp>spoiled gradient‐recalled</scp>
                    sequence"
10.1002/mrm.70004,https://doi.org/10.1002/mrm.70004,Assessing cerebral microvascular pulsatility using flow pulsatile‐resolved pseudo‐continuous arterial spin labeling <scp>MRI</scp>
10.1002/mrm.70229,https://doi.org/10.1002/mrm.70229,"Robust Fat Suppression for High‐Resolution
                    <scp>DWI</scp>
                    at
                    <scp>5 T</scp>
                    Using Slice‐Selection Gradient Modulation and Chemical Shift Encoding"
10.1002/mrm.70191,https://doi.org/10.1002/mrm.70191,Dynamic‐Guided Diffusion Probability Model for Cranial Nerves Segmentation
10.1002/mrm.70020,https://doi.org/10.1002/mrm.70020,Automatic detection of arterial input function for brain <scp>DCE</scp>‐<scp>MRI</scp> in multi‐site cohorts
10.1002/mrm.30616,https://doi.org/10.1002/mrm.30616,MRI for biology‐guided radiation therapy: Are we there yet? A summary of the 2024 ISMRM member‐initiated session
10.1002/mrm.30475,https://doi.org/10.1002/mrm.30475,"Optimized navigator‐based correction of breathing‐induced
                    <scp>
                      <i>B</i>
                      <sub>0</sub>
                    </scp>
                    field fluctuations in multi‐echo gradient‐echo imaging of the spinal cord"
10.1002/mrm.70152,https://doi.org/10.1002/mrm.70152,"Temperature Mapping During
                    <scp>MR</scp>
                    ‐Guided Cryoablation Using a
                    <scp>FLORET UTE</scp>
                    Sequence"
10.1002/mrm.70030,https://doi.org/10.1002/mrm.70030,"A data‐driven algorithm to determine
                    <scp>
                      <sup>1</sup>
                      H
                    </scp>
                    ‐
                    <scp>MRS</scp>
                    basis set composition"
10.1002/mrm.70182,https://doi.org/10.1002/mrm.70182,"A Combined Hemodynamic and Metabolic Exchange (
                    <scp>HEMEX</scp>
                    ) Model for
                    <scp>In Vivo</scp>
                    Hyperpolarized
                    <scp>
                      <sup>13</sup>
                      C MRI
                    </scp>"
10.1002/mrm.70169,https://doi.org/10.1002/mrm.70169,"Coil Sketching for Fast and Efficient
                    <scp>4D</scp>
                    Lung
                    <scp>MRI</scp>
                    Reconstruction"
10.1002/mrm.30639,https://doi.org/10.1002/mrm.30639,Erratum to “Quantification of whole‐organ individual and bilateral renal metabolic rate of oxygen”
10.1002/mrm.30490,https://doi.org/10.1002/mrm.30490,A steady‐state MR fingerprinting sequence optimization framework applied to the fast 3D quantification of fat fraction and water T1 in the thigh muscles
10.1002/mrm.70086,https://doi.org/10.1002/mrm.70086,"Bidirectional crusher gradient method to estimate the labeling efficiency of pseudo‐continuous arterial spin labeling
                    <scp>MRI</scp>
                    in mice"
10.1002/mrm.30507,https://doi.org/10.1002/mrm.30507,"Age dependency of neurometabolite
                    <scp>
                      T
                      <sub>1</sub>
                    </scp>
                    relaxation times"
10.1002/mrm.30547,https://doi.org/10.1002/mrm.30547,"Feasibility study of subject‐specific, brain specific‐absorption‐rate maps retrieved from <scp>MRI</scp> data"
10.1002/mrm.70231,https://doi.org/10.1002/mrm.70231,"Brain Pulsation Imaging Using Non‐Balanced Steady‐State Free Precession With
                    <scp>3D</scp>
                    ‐
                    <scp>EPI</scp>
                    Readout"
10.1002/mrm.70148,https://doi.org/10.1002/mrm.70148,DDMamba: A Dual‐Domain Mamba for Multi‐Modal Magnetic Resonance Imaging Reconstruction With Fourier Fusion
10.1002/mrm.70008,https://doi.org/10.1002/mrm.70008,Nuclear spin hyperpolarization of pyruvate enables longitudinal monitoring of treatment response in intestinal tumor organoids
10.1002/mrm.70012,https://doi.org/10.1002/mrm.70012,<scp>DIM</scp>: A diffusion instability measure for <scp>MRI</scp> quality assurance
10.1002/mrm.30580,https://doi.org/10.1002/mrm.30580,"Simultaneous
                    <scp>
                      T
                      <sub>1</sub>
                    </scp>
                    ,
                    <scp>
                      T
                      <sub>2</sub>
                    </scp>
                    , and T
                    <sub>1ρ</sub>
                    mapping of the myocardium using cardiac
                    <scp>MR</scp>
                    fingerprinting with a deep image prior reconstruction"
10.1002/mrm.30429,https://doi.org/10.1002/mrm.30429,"Considerations and recommendations from the
                    <scp>ISMRM</scp>
                    diffusion study group for preclinical diffusion
                    <scp>MRI</scp>
                    : Part 1: In vivo small‐animal imaging"
10.1002/mrm.70057,https://doi.org/10.1002/mrm.70057,"Liver fat quantification at 0.
                    <scp>55 T</scp>
                    enabled by locally low‐rank enforced deep learning reconstruction"
10.1002/mrm.70051,https://doi.org/10.1002/mrm.70051,"Fabric on fabric: A conductive fabric‐based wearable coil using cutting plotter for
                    <scp>MRI</scp>
                    at
                    <scp>3T</scp>"
10.1002/mrm.70027,https://doi.org/10.1002/mrm.70027,"Absolute quantification of cerebral metabolites using
                    <scp>two‐dimensional proton</scp>
                    MR spectroscopic imaging with quantitative
                    <scp>MRI</scp>
                    ‐based water reference"
10.1002/mrm.70040,https://doi.org/10.1002/mrm.70040,"Abdominal simultaneous 3D water T
                    <sub>1</sub>
                    and T
                    <sub>2</sub>
                    mapping using a free‐breathing Cartesian acquisition with spiral profile ordering"
10.1002/mrm.30503,https://doi.org/10.1002/mrm.30503,"Referenceless
                    <scp>4D</scp>
                    flow
                    <scp>MRI</scp>
                    using radial balanced
                    <scp>SSFP</scp>
                    at 0.
                    <scp>6 T</scp>"
10.1002/mrm.30433,https://doi.org/10.1002/mrm.30433,"Generalizable, sequence‐invariant deep learning image reconstruction for subspace‐constrained quantitative
                    <scp>MRI</scp>"
10.1002/mrm.70091,https://doi.org/10.1002/mrm.70091,"Transcranial
                    <scp>Doppler</scp>
                    ultrasound validation of
                    <scp>BOLD</scp>
                    ‐
                    <scp>fMRI</scp>
                    cerebral blood flow relationship"
10.1002/mrm.30531,https://doi.org/10.1002/mrm.30531,"In vivo
                    <scp>
                      <sup>2</sup>
                      H
                    </scp>
                    ‐
                    <scp>MR</scp>
                    spectroscopy and imaging of hepatic metabolic formation of trimethylamine‐N‐oxide"
10.1002/mrm.30637,https://doi.org/10.1002/mrm.30637,Rapid measurement of major cortical and subcortical venous oxygenation using <scp>EPI</scp>‐based <scp>T<sub>2</sub></scp>‐relaxation‐under‐phase‐contrast
10.1002/mrm.70048,https://doi.org/10.1002/mrm.70048,"Evaluating the effectiveness of distortion self‐correction for
                    <scp>CEST</scp>
                    ‐
                    <scp>EPI</scp>"
10.1002/mrm.30480,https://doi.org/10.1002/mrm.30480,"<scp>T1234</scp>
                    : A distortion‐matched structural scan solution to misregistration of high resolution
                    <scp>fMRI</scp>
                    data"
10.1002/mrm.30626,https://doi.org/10.1002/mrm.30626,Cardiac diffusion kurtosis imaging in the human heart in vivo using 300 mT/m gradients
10.1002/mrm.30618,https://doi.org/10.1002/mrm.30618,Oscillating gradient spin echo diffusion time effects implicate variations in neurite beading for the heterogeneous reduced diffusion in human acute ischemic stroke lesions
10.1002/mrm.70023,https://doi.org/10.1002/mrm.70023,"Navigator‐free multi‐shot diffusion
                    <scp>MRI</scp>
                    via non‐local low‐rank reconstruction"
10.1002/mrm.30557,https://doi.org/10.1002/mrm.30557,"Human liver
                    <scp>CEST</scp>
                    imaging at 7 T: Impact of B1+ shimming"
10.1002/mrm.30633,https://doi.org/10.1002/mrm.30633,"Simultaneous zero echo time
                    <scp>fMRI</scp>
                    of rat brain and spinal cord"
10.1002/mrm.30515,https://doi.org/10.1002/mrm.30515,"Comparative study of
                    <scp>radiofrequency</scp>
                    heating in deep brain stimulation devices during
                    <scp>MRI</scp>
                    at 1.5 T and 0.55 T: Challenging the assumption of safety at low field strengths"
10.1002/mrm.30439,https://doi.org/10.1002/mrm.30439,"A straightforward approach for
                    <scp>3D</scp>
                    single‐shot
                    <scp>arterial spin labeling</scp>
                    ‐based brain perfusion imaging: Preventing artifacts due to signal fluctuations"
10.1002/mrm.30527,https://doi.org/10.1002/mrm.30527,"<scp>SNR</scp>
                    ‐efficient whole‐brain pseudo‐continuous arterial spin labeling perfusion imaging at 7 T"
10.1002/mrm.30450,https://doi.org/10.1002/mrm.30450,Simultaneous whole‐brain and cervical spine imaging at 7 T using a neurovascular head and neck coil with 8‐channel transceiver array and 56‐channel receiver array
10.1002/mrm.30489,https://doi.org/10.1002/mrm.30489,"Short‐term gradient imperfections in high‐resolution
                    <scp>EPI</scp>
                    lead to Fuzzy Ripple artifacts"
10.1002/mrm.30563,https://doi.org/10.1002/mrm.30563,"<scp>RF</scp>
                    shimming strategy for an open 60‐channel
                    <scp>RF</scp>
                    transmit
                    <scp>7T MRI</scp>
                    head coil for routine use on the single transmit mode"
10.1002/mrm.70178,https://doi.org/10.1002/mrm.70178,"Accelerated
                    <scp>3D</scp>
                    Mapping of Whole Brain Venous Oxygenation With Nested‐Shift Under Sampling and
                    <scp>ESPIRIT</scp>
                    Reconstruction"
10.1002/mrm.30554,https://doi.org/10.1002/mrm.30554,"Navigator‐free multi‐shot diffusion
                    <scp>MRI</scp>
                    via non‐local low‐rank reconstruction"
10.1002/mrm.70192,https://doi.org/10.1002/mrm.70192,"Feasibility Study for Dual Phase Free Breathing 3D bSSFP MRA With Preserved Eddy‐Current Tolerance With Adaptive
                    <i>k</i>
                    ‐Space Lengths (PETAL) Acquisition"
10.1002/mrm.70016,https://doi.org/10.1002/mrm.70016,A do‐it‐yourself approach to waste‐heat recovery in <scp>MRI</scp>
10.1002/mrm.30491,https://doi.org/10.1002/mrm.30491,B1+$$ {\mathrm{B}}_1^{+} $$ mapping near metallic implants using turbo spin echo pulse sequences
10.1002/mrm.70095,https://doi.org/10.1002/mrm.70095,"Design and performance of a toroidal radiofrequency volume coil with intrinsic electromagnetic interference rejection for low‐field portable Halbach‐based
                    <scp>MRI</scp>
                    systems"
10.1002/mrm.30549,https://doi.org/10.1002/mrm.30549,Accelerating 3D radial MPnRAGE using a self‐supervised deep factor model
10.1002/mrm.30538,https://doi.org/10.1002/mrm.30538,Evaluation of diffusion time–dependent changes in radial diffusivity as a surrogate for axon diameter
10.1002/mrm.30632,https://doi.org/10.1002/mrm.30632,Automatic selection of optimal TI for flow‐independent dark‐blood delayed‐enhancement <scp>MRI</scp>
10.1002/mrm.70226,https://doi.org/10.1002/mrm.70226,"Deep Learning‐Based Denoising for High‐Resolution Carotid Vessel Wall
                    <scp>MRI</scp>
                    Using Standard Neurovascular Coils"
10.1002/mrm.30589,https://doi.org/10.1002/mrm.30589,Myocardial perfusion mapping with intra‐arterial spin labeling: Optimization of the labeling efficiency
10.1002/mrm.30498,https://doi.org/10.1002/mrm.30498,"A shielded 32‐channel body transceiver array with integrated electronics for
                    <scp>7 T</scp>"
10.1002/mrm.70072,https://doi.org/10.1002/mrm.70072,"Few‐shot learning for highly accelerated
                    <scp>3D</scp>
                    time‐of‐flight
                    <scp>MRA</scp>
                    reconstruction"
10.1002/mrm.70220,https://doi.org/10.1002/mrm.70220,"Repeatability of Rapid Human Cardiac Phosphorus
                    <scp>MRSI</scp>
                    (
                    <scp>
                      <sup>31</sup>
                      P
                    </scp>
                    ‐
                    <scp>MRSI</scp>
                    ) Using Concentric Ring Trajectory Readouts at 7 T"
10.1002/mrm.30447,https://doi.org/10.1002/mrm.30447,Dynamic glucose enhanced imaging using direct water saturation
10.1002/mrm.70210,https://doi.org/10.1002/mrm.70210,"Investigation of Endogenous Renal
                    <scp>CEST</scp>
                    Contrast and the Influence of Respiratory Motion on a Clinical 3 Tesla
                    <scp>MRI</scp>
                    : An In Vivo and In Vitro Study"
10.1002/mrm.30555,https://doi.org/10.1002/mrm.30555,Model‐based self‐supervised learning for quantitative assessment of myocardial oxygen extraction fraction and myocardial blood volume
10.1002/mrm.70067,https://doi.org/10.1002/mrm.70067,mtrk—A flexible environment for developing open‐source MRI pulse sequences
10.1002/mrm.30410,https://doi.org/10.1002/mrm.30410,The proton resonance enhancement for <scp>CEST</scp> imaging and shift exchange (<scp>PRECISE</scp>) family of <scp>RF</scp> pulse shapes for CEST <scp>MRI</scp>
10.1002/mrm.30540,https://doi.org/10.1002/mrm.30540,MULti‐TImepoint VElocity‐selective Reconciled with Spatially‐sElective (MULTIVERSE) ASL: Improving robustness to both shortened and prolonged arterial transit time
10.1002/mrm.30437,https://doi.org/10.1002/mrm.30437,Using deep feature distances for evaluating the perceptual quality of MR image reconstructions
10.1002/mrm.30504,https://doi.org/10.1002/mrm.30504,Feasibility of magnetic resonance elastography in the healthy rat heart
10.1002/mrm.30477,https://doi.org/10.1002/mrm.30477,"On the
                    <scp>RF</scp>
                    safety of titanium mesh head implants in
                    <scp>7 T MRI</scp>
                    systems: an investigation"
10.1002/mrm.30523,https://doi.org/10.1002/mrm.30523,Reassessment of peripheral nerve stimulation thresholds for the Impulse model‐optimized asymmetric head gradient coil
10.1002/mrm.70044,https://doi.org/10.1002/mrm.70044,Modeling the MRI gradient system with a temporal convolutional network: Improved reconstruction by prediction of readout gradient errors
10.1002/mrm.70141,https://doi.org/10.1002/mrm.70141,Optimization of Pulsed Saturation Transfer MR Fingerprinting (ST MRF) Acquisition Using the Cramér–Rao Bound and Sequential Quadratic Programming
10.1002/mrm.70161,https://doi.org/10.1002/mrm.70161,"Test–Retest Reliability of Multi‐Metabolite Edited
                    <scp>MRS</scp>
                    at
                    <scp>3T</scp>
                    Using
                    <scp>PRESS</scp>
                    and
                    <scp>sLASER</scp>"
10.1002/mrm.70194,https://doi.org/10.1002/mrm.70194,"Deep Learning Reconstruction for
                    <scp>
                      <sup>129</sup>
                      Xe
                    </scp>
                    Diffusion‐Weighted
                    <scp>MRI</scp>
                    Enables Use of Natural Abundant Xenon and Improved Image Acceleration"
10.1002/mrm.30171,https://doi.org/10.1002/mrm.30171,Issue Information
10.1002/mrm.30487,https://doi.org/10.1002/mrm.30487,"Flexible, high spatial and temporal resolution absolute thermometry of
                    <scp>MRI</scp>
                    phantoms using ethylene glycol"
10.1002/mrm.70046,https://doi.org/10.1002/mrm.70046,Advanced microstructure imaging at high b‐values and high resolution combining ultra‐high performance gradient diffusion imaging and model‐based deep learning demonstrated using 3D multi‐slab acquisition
10.1002/mrm.70025,https://doi.org/10.1002/mrm.70025,DBFF‐Net: A Dual‐Branch Feature Fusion Network for low angular resolution fiber orientation distribution reconstruction
10.1002/mrm.70010,https://doi.org/10.1002/mrm.70010,Noninvasive quantification of renal venous oxygenation with field‐insensitive <scp>T<sub>2</sub></scp> preparation and fast acquisition
10.1002/mrm.70094,https://doi.org/10.1002/mrm.70094,Prospective compensation of second‐order concomitant fields in a high‐performance gradient system using a second‐order harmonic shim coil
10.1002/mrm.70083,https://doi.org/10.1002/mrm.70083,Ex vivo human brain volumetry: Validation of MRI measurements
10.1002/mrm.30438,https://doi.org/10.1002/mrm.30438,"Imaging near titanium total hip arthroplasty at 0.
                    <scp>55 T</scp>
                    compared with
                    <scp>3 T</scp>"
10.1002/mrm.30541,https://doi.org/10.1002/mrm.30541,Whole heart perfusion with high‐multiband Simultaneous Multislice Imaging via Linear phase modulated Extended field of view (SMILE)
10.1002/mrm.70228,https://doi.org/10.1002/mrm.70228,Informed Dictionary‐Guided Monte Carlo Inversion for Robust and Reproducible Multidimensional MRI
10.1002/mrm.70064,https://doi.org/10.1002/mrm.70064,In vitro characterization of hemodynamics in bicuspid aortic valves: The impact of valve and ascending aortic morphologies
10.1002/mrm.70223,https://doi.org/10.1002/mrm.70223,"Highly Reproducible, Vendor‐Agnostic, Motion‐Insensitive Liver
                    <scp>PDFF</scp>
                    Mapping at
                    <scp>0.55T</scp>
                    ,
                    <scp>1.5T</scp>
                    , and
                    <scp>3T</scp>"
10.1002/mrm.30421,https://doi.org/10.1002/mrm.30421,Positive susceptibility‐based contrast imaging with dephased balanced steady‐state free precession
10.1002/mrm.30584,https://doi.org/10.1002/mrm.30584,"Using
                    <scp>PINS</scp>
                    pulses to saturate inflow effects on
                    <scp>fMRI</scp>
                    data at 3 and 7 
                    <scp>T</scp>"
10.1002/mrm.70232,https://doi.org/10.1002/mrm.70232,Issue Information
10.1002/mrm.70119,https://doi.org/10.1002/mrm.70119,"Rapid flow‐artifact‐free high‐resolution
                    <scp>
                      T
                      <sub>2</sub>
                    </scp>
                    mapping via multi‐shot multiple overlapping‐echo detachment imaging"
10.1002/mrm.70151,https://doi.org/10.1002/mrm.70151,"Saturation Power Dispersion Analysis for the Imaging of Amide Proton Transfer (
                    <scp>APT</scp>
                    ) and Nuclear Overhauser Effect (
                    <scp>NOE</scp>
                    )"
10.1002/mrm.70065,https://doi.org/10.1002/mrm.70065,"Outlook on zero/ultrashort echo time techniques in
                    <scp>functional MRI</scp>"
10.1002/mrm.30565,https://doi.org/10.1002/mrm.30565,"Individually optimized dynamic parallel transmit pulses for
                    <scp>3D</scp>
                    high‐resolution
                    <scp>SPACE</scp>
                    imaging at
                    <scp>7T</scp>"
10.1002/mrm.70190,https://doi.org/10.1002/mrm.70190,"Pulmonary Transit Time Can Be Accurately Quantified From Non‐Arterial Input Function Series in First‐Pass Cardiac Perfusion
                    <scp>MRI</scp>"
10.1002/mrm.70168,https://doi.org/10.1002/mrm.70168,Non‐Contrast Assessment of Blood–Brain Barrier Permeability to Water: Improved Signal Modeling and Data Acquisition
10.1002/mrm.70209,https://doi.org/10.1002/mrm.70209,Exploring Cellular Water Dynamics Associated With Potassium Ion Changes Using Magnetic Resonance Imaging
10.1002/mrm.70026,https://doi.org/10.1002/mrm.70026,"Enhancing cardiac
                    <scp>MRI</scp>
                    reliability at
                    <scp>3 T</scp>
                    using motion‐adaptive
                    <scp>
                      B
                      <sub>0</sub>
                    </scp>
                    shimming"
10.1002/mrm.30539,https://doi.org/10.1002/mrm.30539,Optimization of MR acoustic radiation force imaging (<scp>MR</scp>‐<scp>ARFI</scp>) for human transcranial focused ultrasound
10.1002/mrm.30517,https://doi.org/10.1002/mrm.30517,MR‐Cavitation Dynamics Encoded (MR‐CaDE) imaging
10.1002/mrm.30582,https://doi.org/10.1002/mrm.30582,"Initial experience of cardiac
                    <scp>T</scp>
                    <sub>1</sub>
                    ρ mapping at 0.55
                    <scp>T</scp>
                    : Continuous wave versus adiabatic spin‐lock preparation pulses"
10.1002/mrm.30509,https://doi.org/10.1002/mrm.30509,Open‐source implementation of X‐nuclear sequences using the Pulseq framework
10.1002/mrm.70247,https://doi.org/10.1002/mrm.70247,"Instantaneous Abdominal
                    <scp>
                      T
                      <sub>2</sub>
                    </scp>
                    * Mapping via Single‐Shot
                    <scp>MOLED</scp>
                    Under Free‐Breathing: A Preliminary Study of Hepatic Glycometabolism Imaging"
10.1002/mrm.70219,https://doi.org/10.1002/mrm.70219,"Simultaneous Detection of
                    <scp>GABA</scp>
                    and Glycine Using
                    <scp>MEGA</scp>
                    ‐
                    <scp>PRESS</scp>
                    With
                    <scp>TE</scp>
                    Optimization at
                    <scp>3T</scp>"
10.1002/mrm.70102,https://doi.org/10.1002/mrm.70102,"Two‐point B
                    <sub>1</sub>
                    correction for CEST MRI by fusing voxel‐wise interpolation and T
                    <sub>1</sub>
                    W voxel‐clustering"
10.1002/mrm.70142,https://doi.org/10.1002/mrm.70142,"Real‐Time Phase‐Contrast Cardiovascular
                    <scp>MRI</scp>
                    Using a Deep Learning Reconstruction Network With Combined Dictionary Learning and
                    <scp>CNN</scp>"
10.1002/mrm.30470,https://doi.org/10.1002/mrm.30470,Computational study of the effects of orthopedic plates on gradient‐induced peripheral nerve stimulation under MRI using electromagnetic and neurophysiological modeling
10.1002/mrm.70038,https://doi.org/10.1002/mrm.70038,"Motion corrected
                    <scp>3D</scp>
                    whole‐heart
                    <scp>
                      SAVA T
                      <sub>1</sub>
                    </scp>
                    mapping at
                    <scp>0.55 T</scp>"
10.1002/mrm.30548,https://doi.org/10.1002/mrm.30548,<scp>CEST MRI</scp> data analysis using <scp>Kolmogorov‐Arnold</scp> network (<scp>KAN</scp>) and <scp>Lorentzian</scp>‐<scp>KAN</scp> (<scp>LKAN</scp>) models
10.1002/mrm.30623,https://doi.org/10.1002/mrm.30623,Impact of tissue sample preparation methods on myelin‐sensitive quantitative MR imaging
10.1002/mrm.30494,https://doi.org/10.1002/mrm.30494,"Magnetization transfer imaging using non‐balanced
                    <scp>SSFP</scp>
                    at ultra‐low field"
10.1002/mrm.70159,https://doi.org/10.1002/mrm.70159,"Impaired Placental Vascular Reactivity in Congenital Heart Disease Quantified Using Blood Oxygen Level–Dependent
                    <scp>MRI</scp>"
10.1002/mrm.70197,https://doi.org/10.1002/mrm.70197,"Fast and Accurate Abdominal
                    <scp>PDFF</scp>
                    and
                    <scp>R2</scp>
                    * Mapping With Model‐Fitted Flip Angle Modulation and Simultaneous Multi‐Slice (
                    <scp>SMS</scp>
                    )
                    <scp>2D</scp>
                    Imaging"
10.1002/mrm.70189,https://doi.org/10.1002/mrm.70189,The Effect of Voxel Volume and Voxel Shape on Cardiac Diffusion Tensor Imaging Metrics
10.1002/mrm.30570,https://doi.org/10.1002/mrm.30570,"Consensus recommendations for hyperpolarized [1‐
                    <scp>
                      <sup>13</sup>
                      C
                    </scp>
                    ]pyruvate
                    <scp>MRI</scp>
                    multi‐center human studies"
10.1002/mrm.30453,https://doi.org/10.1002/mrm.30453,"MPRAGE
                    <sub>
                      <i>like</i>
                    </sub>
                    : A novel approach to generate T1w images from multi‐contrast gradient echo images for brain segmentation"
10.1002/mrm.30464,https://doi.org/10.1002/mrm.30464,"An evaluation of the coax monopole antenna as a transmit array element for head imaging at
                    <scp>14 T</scp>"
10.1002/mrm.30550,https://doi.org/10.1002/mrm.30550,Constrained optimized water suppression for <scp><sup>1</sup>H</scp> MR spectroscopy
10.1002/mrm.30175,https://doi.org/10.1002/mrm.30175,Issue Information
10.1002/mrm.30610,https://doi.org/10.1002/mrm.30610,Compressed sensing acceleration of radial 3‐D alternating Look‐Locker T1 mapping
10.1002/mrm.30615,https://doi.org/10.1002/mrm.30615,3D Cartesian ultrashort double half‐echo imaging of the lung parenchyma for water density imaging
10.1002/mrm.70063,https://doi.org/10.1002/mrm.70063,"Navigator motion‐resolved
                    <scp>MR</scp>
                    fingerprinting using implicit neural representation: Feasibility for free‐breathing
                    <scp>three‐dimensional</scp>
                    whole‐liver multiparametric mapping"
10.1002/mrm.70134,https://doi.org/10.1002/mrm.70134,"Quantification of Tryptophan and
                    <scp>NAD</scp>
                    <sup>+</sup>
                    Proton Magnetization Exchange With Water Using Downfield
                    <scp>
                      <sup>1</sup>
                      H MRS
                    </scp>
                    in the Human Brain at 7 T"
10.1002/mrm.70217,https://doi.org/10.1002/mrm.70217,Relative SNR Measurements in Supine vs. Prone Breast MRI
10.1002/mrm.70111,https://doi.org/10.1002/mrm.70111,"Inverting
                    <scp>CEST</scp>
                    or R1ρ$$ {R}_{1\uprho} $$ data to generate solute spectra without a priori assumptions"
10.1002/mrm.70070,https://doi.org/10.1002/mrm.70070,"Optimized reconstruction of undersampled Dixon sequences using new memory‐efficient unrolled deep neural networks:
                    <scp>HalfVarNet</scp>
                    and
                    <scp>HalfDIRCN</scp>"
10.1002/mrm.30431,https://doi.org/10.1002/mrm.30431,Enhanced detection of glutamate via transverse relaxation encoding with narrowband decoupling in the human brain
10.1002/mrm.70000,https://doi.org/10.1002/mrm.70000,Multi‐dynamic deep image prior for cardiac MRI
10.1002/mrm.30522,https://doi.org/10.1002/mrm.30522,Time‐course manganese chloride biodistribution and manganese‐induced <scp>MRI</scp> contrast in mouse organs
10.1002/mrm.30560,https://doi.org/10.1002/mrm.30560,A retraced spiral strategy with semi‐automatic deblurring for volumetric thermometry
10.1002/mrm.70176,https://doi.org/10.1002/mrm.70176,In vitro characterization of hemodynamics in bicuspid aortic valves: The impact of valve and ascending aortic morphologies
10.1002/mrm.30422,https://doi.org/10.1002/mrm.30422,"<scp>TagGen</scp>
                    : Diffusion‐based generative model for cardiac
                    <scp>MR</scp>
                    tagging super resolution"
10.1002/mrm.30479,https://doi.org/10.1002/mrm.30479,"High‐resolution, volumetric diffusion‐weighted MR spectroscopic imaging of the brain"
10.1002/mrm.30483,https://doi.org/10.1002/mrm.30483,"Free‐breathing hepatic
                    <scp>2D</scp>
                    magnetic resonance elastography"
10.1002/mrm.70156,https://doi.org/10.1002/mrm.70156,"Brain Pulsation Imaging Using Non‐Balanced Steady‐State Free Precession With
                    <scp>3D</scp>
                    ‐
                    <scp>EPI</scp>
                    Readout"
10.1002/mrm.70129,https://doi.org/10.1002/mrm.70129,A Subvoxel Correction of Boiling‐Induced Susceptibility Artifacts in Magnetic Resonance Thermometry and Dosimetry for Monitoring Microwave Thermoablation: A Feasibility Study in a Swine Model
10.1002/mrm.30634,https://doi.org/10.1002/mrm.30634,Quantifying physiological variability and improving reproducibility in <scp>4D</scp>‐flow <scp>MRI</scp> cerebrovascular measurements with self‐supervised deep learning
10.1002/mrm.70105,https://doi.org/10.1002/mrm.70105,"<scp>
                      7T
                      <sup>19</sup>
                      F
                    </scp>
                    /
                    <scp>
                      <sup>1</sup>
                      H MRI
                    </scp>
                    with perfluorocarbon‐labeled immune cells in pigs: Pilot results with a dedicated twin‐array system with
                    <scp>pTX</scp>
                    support"
10.1002/mrm.30624,https://doi.org/10.1002/mrm.30624,"Development of an echo‐shifted, multi‐echo, <scp>gradient‐echo</scp> sequence for <scp>T<sub>2</sub></scp>* quantification of slow‐relaxing water pools"
10.1002/mrm.30535,https://doi.org/10.1002/mrm.30535,Three‐dimensional high‐resolution <scp>T<sub>1</sub></scp> mapping and perfusion imaging in the normal and ischemic rat brain with hyperpolarized [2‐<scp><sup>13</sup>C</scp>]<i>tertiary‐</i>butyl alcohol
10.1002/mrm.30467,https://doi.org/10.1002/mrm.30467,Improving ungated steady‐state cardiac perfusion using transition bands
10.1002/mrm.70241,https://doi.org/10.1002/mrm.70241,"Magnetic Properties of Ferritin at Different Levels of Degradation: Implications for
                    <scp>MRI</scp>
                    ‐Based Iron Quantification in the Brain"
10.1002/mrm.70128,https://doi.org/10.1002/mrm.70128,"Motion Correction in High‐Resolution
                    <scp>3D</scp>
                    Brain
                    <scp>MRSI</scp>
                    Without Water and Lipid Suppression"
10.1002/mrm.30524,https://doi.org/10.1002/mrm.30524,"Erratum to “First in‐human evaluation of [1‐
                    <scp>
                      <sup>13</sup>
                      C
                    </scp>
                    ]pyruvate in
                    <scp>
                      D
                      <sub>2</sub>
                      O
                    </scp>
                    for hyperpolarized
                    <scp>MRI</scp>
                    of the brain: A safety and feasibility study”"
10.1002/mrm.30405,https://doi.org/10.1002/mrm.30405,Minimally invasive measurement of carotid artery and brain temperature in the mouse
10.1002/mrm.30644,https://doi.org/10.1002/mrm.30644,Estimation of multicomponent flow in the kidney with multi‐<i>b</i>‐value spectral diffusion
10.1002/mrm.30556,https://doi.org/10.1002/mrm.30556,Development and optimization of human deuterium MR spectroscopic imaging at 3 T in the abdomen
10.1002/mrm.30435,https://doi.org/10.1002/mrm.30435,"Considerations and recommendations from the
                    <scp>ISMRM</scp>
                    diffusion study group for preclinical diffusion
                    <scp>MRI</scp>
                    : Part 2—Ex vivo imaging: Added value and acquisition"
10.1002/mrm.30577,https://doi.org/10.1002/mrm.30577,Referenceless reduction of spin‐echo echo‐planar imaging distortion with generative displacement mapping
10.1002/mrm.30643,https://doi.org/10.1002/mrm.30643,Real‐time <scp>specific absorption rate</scp> supervision for a 32‐channel <scp>RF</scp> transmit system with virtual observation points
10.1002/mrm.70108,https://doi.org/10.1002/mrm.70108,"Rapid whole‐brain
                    <scp>
                      T
                      <sub>2</sub>
                    </scp>
                    * and susceptibility mapping using
                    <scp>3D</scp>
                    multiple overlapping‐echo detachment acquisition and missing modality synthesis embedded simulation"
10.1002/mrm.70090,https://doi.org/10.1002/mrm.70090,Contrast‐optimized basis functions for self‐navigated motion correction in quantitative MRI
